Date,Open,High,Low,Close,Adj Close,Volume,Company Name
2023-08-08,1010.0,1031.949951171875,1002.2999877929688,1010.3499755859376,1010.3499755859376,2803220,Tata Chemicals Limited
2023-08-09,1009.0,1014.2000122070312,987.4000244140624,1010.2000122070312,1010.2000122070312,2504277,Tata Chemicals Limited
2023-08-10,1012.0,1015.9000244140624,1003.8499755859376,1008.0499877929688,1008.0499877929688,694086,Tata Chemicals Limited
2023-08-11,1009.0,1017.0499877929688,1002.0,1005.7000122070312,1005.7000122070312,821837,Tata Chemicals Limited
2023-08-14,1006.0,1007.0,988.2000122070312,1001.6500244140624,1001.6500244140624,650309,Tata Chemicals Limited
2023-08-16,999.5,1000.4000244140624,988.5,990.7000122070312,990.7000122070312,556999,Tata Chemicals Limited
2023-08-17,992.5999755859376,1000.0,988.5,991.4000244140624,991.4000244140624,704109,Tata Chemicals Limited
2023-08-18,992.7000122070312,1002.0,982.0,998.5,998.5,694939,Tata Chemicals Limited
2023-08-21,998.5,1006.0,996.2000122070312,1001.0499877929688,1001.0499877929688,583175,Tata Chemicals Limited
2023-08-22,1007.0,1008.0,1000.0,1004.0,1004.0,426545,Tata Chemicals Limited
2023-08-23,1009.0,1015.8499755859376,1003.5,1004.6500244140624,1004.6500244140624,633794,Tata Chemicals Limited
2023-08-24,1010.0499877929688,1017.4000244140624,1004.1500244140624,1015.6500244140624,1015.6500244140624,575632,Tata Chemicals Limited
2023-08-25,1017.0,1021.0,1000.0,1011.25,1011.25,1015895,Tata Chemicals Limited
2023-08-28,1015.0,1041.0,1005.75,1035.75,1035.75,1955741,Tata Chemicals Limited
2023-08-29,1041.0,1077.0,1040.0,1066.9000244140625,1066.9000244140625,3555138,Tata Chemicals Limited
2023-08-30,1076.949951171875,1079.8499755859375,1056.75,1059.699951171875,1059.699951171875,907511,Tata Chemicals Limited
2023-08-31,1063.5999755859375,1072.0,1052.5999755859375,1061.449951171875,1061.449951171875,628121,Tata Chemicals Limited
2023-09-01,1065.0,1076.0,1061.800048828125,1071.1500244140625,1071.1500244140625,591330,Tata Chemicals Limited
2023-09-04,1075.1500244140625,1098.0,1070.5,1089.75,1089.75,1378530,Tata Chemicals Limited
2023-09-05,1096.300048828125,1110.8499755859375,1092.1500244140625,1103.75,1103.75,1233591,Tata Chemicals Limited
2023-09-06,1106.0,1107.0,1078.199951171875,1090.0999755859375,1090.0999755859375,642702,Tata Chemicals Limited
2023-09-07,1095.0,1096.199951171875,1078.199951171875,1086.1500244140625,1086.1500244140625,665262,Tata Chemicals Limited
2023-09-08,1086.199951171875,1094.300048828125,1081.5999755859375,1085.300048828125,1085.300048828125,473019,Tata Chemicals Limited
2023-09-11,1086.0,1098.0,1080.0999755859375,1085.9000244140625,1085.9000244140625,511237,Tata Chemicals Limited
2023-09-12,1085.9000244140625,1090.9000244140625,1043.0,1046.0999755859375,1046.0999755859375,868126,Tata Chemicals Limited
2023-09-13,1050.0,1063.050048828125,1038.050048828125,1052.9000244140625,1052.9000244140625,745777,Tata Chemicals Limited
2023-09-14,1059.0,1077.1500244140625,1057.300048828125,1074.550048828125,1074.550048828125,610424,Tata Chemicals Limited
2023-09-15,1077.0,1081.5,1063.3499755859375,1070.449951171875,1070.449951171875,646144,Tata Chemicals Limited
2023-09-18,1070.050048828125,1071.0999755859375,1056.1500244140625,1057.9000244140625,1057.9000244140625,337323,Tata Chemicals Limited
2023-09-20,1056.1500244140625,1056.1500244140625,1039.300048828125,1047.800048828125,1047.800048828125,591699,Tata Chemicals Limited
2023-09-21,1047.800048828125,1050.449951171875,1030.0999755859375,1034.800048828125,1034.800048828125,618526,Tata Chemicals Limited
2023-09-22,1039.0,1039.550048828125,1022.0499877929688,1035.800048828125,1035.800048828125,486756,Tata Chemicals Limited
2023-09-25,1042.0,1048.3499755859375,1034.0,1045.300048828125,1045.300048828125,612625,Tata Chemicals Limited
2023-09-26,1045.300048828125,1049.449951171875,1035.050048828125,1036.949951171875,1036.949951171875,268848,Tata Chemicals Limited
2023-09-27,1041.949951171875,1050.0,1035.9000244140625,1043.5,1043.5,461560,Tata Chemicals Limited
2023-09-28,1036.0,1049.75,1011.7000122070312,1016.1500244140624,1016.1500244140624,622778,Tata Chemicals Limited
2023-09-29,1020.9500122070312,1038.699951171875,1018.7999877929688,1031.199951171875,1031.199951171875,340818,Tata Chemicals Limited
2023-10-03,1032.949951171875,1032.949951171875,1022.0499877929688,1025.0999755859375,1025.0999755859375,227220,Tata Chemicals Limited
2023-10-04,1024.8499755859375,1024.8499755859375,1000.0,1011.25,1011.25,457424,Tata Chemicals Limited
2023-10-05,1018.9000244140624,1025.0,1006.0,1009.2999877929688,1009.2999877929688,286411,Tata Chemicals Limited
2023-10-06,1012.0,1014.7999877929688,1005.2999877929688,1012.75,1012.75,348344,Tata Chemicals Limited
2023-10-09,1005.0,1011.0,996.3499755859376,1004.3499755859376,1004.3499755859376,405937,Tata Chemicals Limited
2023-10-10,1008.0,1023.0,1008.0,1016.7999877929688,1016.7999877929688,366136,Tata Chemicals Limited
2023-10-11,1042.0,1063.0,1033.0,1036.0999755859375,1036.0999755859375,2758083,Tata Chemicals Limited
2023-10-12,1042.949951171875,1043.0,1030.0,1038.8499755859375,1038.8499755859375,465767,Tata Chemicals Limited
2023-10-13,1035.949951171875,1045.550048828125,1027.0,1035.0999755859375,1035.0999755859375,409241,Tata Chemicals Limited
2023-10-16,1034.9000244140625,1050.0,1032.0,1040.8499755859375,1040.8499755859375,583658,Tata Chemicals Limited
2023-10-17,1045.050048828125,1051.0,1042.0,1045.300048828125,1045.300048828125,536501,Tata Chemicals Limited
2023-10-18,1047.0,1050.699951171875,1032.300048828125,1044.25,1044.25,976236,Tata Chemicals Limited
2023-10-19,1044.0,1044.0,1019.6500244140624,1031.25,1031.25,734831,Tata Chemicals Limited
2023-10-20,1025.0,1034.1500244140625,1010.0,1011.7000122070312,1011.7000122070312,588202,Tata Chemicals Limited
2023-10-23,1014.0,1017.1500244140624,975.0499877929688,978.5,978.5,825192,Tata Chemicals Limited
2023-10-25,980.0,992.0,962.0,963.5999755859376,963.5999755859376,729081,Tata Chemicals Limited
2023-10-26,962.0,963.0,935.0,940.7000122070312,940.7000122070312,1061128,Tata Chemicals Limited
2023-10-27,951.7999877929688,959.75,947.0499877929688,955.75,955.75,404416,Tata Chemicals Limited
2023-10-30,955.0,961.0,948.5,950.5,950.5,406988,Tata Chemicals Limited
2023-10-31,957.9500122070312,964.75,952.0,959.2000122070312,959.2000122070312,432972,Tata Chemicals Limited
2023-11-01,958.5,960.0,949.0,950.3499755859376,950.3499755859376,363571,Tata Chemicals Limited
2023-11-02,956.0,960.4500122070312,953.25,959.0499877929688,959.0499877929688,230632,Tata Chemicals Limited
2023-11-03,963.9500122070312,964.9500122070312,956.8499755859376,958.5999755859376,958.5999755859376,280436,Tata Chemicals Limited
2023-11-06,965.0,978.9000244140624,965.0,973.3499755859376,973.3499755859376,400869,Tata Chemicals Limited
2023-11-07,975.9500122070312,975.9500122070312,961.0,963.7000122070312,963.7000122070312,547913,Tata Chemicals Limited
2023-11-08,960.2000122070312,968.5999755859376,954.1500244140624,958.4500122070312,958.4500122070312,910691,Tata Chemicals Limited
2023-11-09,961.0,963.9000244140624,955.4000244140624,959.0999755859376,959.0999755859376,462572,Tata Chemicals Limited
2023-11-10,958.0,967.2999877929688,952.5999755859376,963.9500122070312,963.9500122070312,436075,Tata Chemicals Limited
2023-11-13,953.9000244140624,963.0,945.2000122070312,946.6500244140624,946.6500244140624,1293837,Tata Chemicals Limited
2023-11-15,955.0,955.5499877929688,948.0999755859376,949.5499877929688,949.5499877929688,463515,Tata Chemicals Limited
2023-11-16,951.5,957.5999755859376,948.2999877929688,954.2000122070312,954.2000122070312,510001,Tata Chemicals Limited
2023-11-17,951.5499877929688,969.0999755859376,951.5499877929688,963.4000244140624,963.4000244140624,824095,Tata Chemicals Limited
2023-11-20,963.7000122070312,967.9000244140624,953.0,955.7000122070312,955.7000122070312,390897,Tata Chemicals Limited
2023-11-21,957.0,971.0,957.0,961.2999877929688,961.2999877929688,385963,Tata Chemicals Limited
2023-11-22,964.0,967.5,951.0499877929688,960.4500122070312,960.4500122070312,456965,Tata Chemicals Limited
2023-11-23,960.4500122070312,971.4000244140624,960.0,965.6500244140624,965.6500244140624,722824,Tata Chemicals Limited
2023-11-24,967.0,968.9000244140624,958.0,960.5999755859376,960.5999755859376,410255,Tata Chemicals Limited
2023-11-28,960.5999755859376,971.9500122070312,958.5999755859376,968.5499877929688,968.5499877929688,542859,Tata Chemicals Limited
2023-11-29,969.9500122070312,974.0,967.0499877929688,972.5499877929688,972.5499877929688,458992,Tata Chemicals Limited
2023-11-30,971.7000122070312,972.9500122070312,962.0,970.4500122070312,970.4500122070312,810025,Tata Chemicals Limited
2023-12-01,970.2999877929688,980.7000122070312,966.0499877929688,969.9500122070312,969.9500122070312,603363,Tata Chemicals Limited
2023-12-04,979.0,979.0,971.0,973.0499877929688,973.0499877929688,599063,Tata Chemicals Limited
2023-12-05,975.0,985.0999755859376,973.5,983.2000122070312,983.2000122070312,1291543,Tata Chemicals Limited
2023-12-06,995.0,1029.9000244140625,995.0,1011.9000244140624,1011.9000244140624,4017068,Tata Chemicals Limited
2023-12-07,1019.7999877929688,1025.25,1008.0999755859376,1018.25,1018.25,796187,Tata Chemicals Limited
2023-12-08,1024.6500244140625,1027.25,990.0,996.8499755859376,996.8499755859376,1179751,Tata Chemicals Limited
2023-12-11,1004.9500122070312,1026.199951171875,999.5,1018.0499877929688,1018.0499877929688,1163115,Tata Chemicals Limited
2023-12-12,1024.0999755859375,1025.0,1001.4000244140624,1005.75,1005.75,942123,Tata Chemicals Limited
2023-12-13,1011.7999877929688,1015.0,1001.2000122070312,1006.75,1006.75,592127,Tata Chemicals Limited
2023-12-14,1011.0,1019.2999877929688,1006.2000122070312,1008.4000244140624,1008.4000244140624,1124981,Tata Chemicals Limited
2023-12-15,1024.75,1044.9000244140625,1012.25,1030.0,1030.0,2655928,Tata Chemicals Limited
2023-12-18,1034.699951171875,1042.8499755859375,1027.0,1034.199951171875,1034.199951171875,896701,Tata Chemicals Limited
2023-12-19,1040.0,1041.0,1021.0999755859376,1033.25,1033.25,608182,Tata Chemicals Limited
2023-12-20,1033.5,1049.9000244140625,985.0,988.5999755859376,988.5999755859376,1651350,Tata Chemicals Limited
2023-12-21,988.5999755859376,1012.0,980.0,1009.6500244140624,1009.6500244140624,813289,Tata Chemicals Limited
2023-12-22,1016.0,1041.0,1012.5,1022.0499877929688,1022.0499877929688,1179769,Tata Chemicals Limited
2023-12-26,1027.0,1102.0,1020.7000122070312,1094.25,1094.25,7243281,Tata Chemicals Limited
2023-12-27,1100.0,1102.8499755859375,1077.1500244140625,1089.8499755859375,1089.8499755859375,1984857,Tata Chemicals Limited
2023-12-28,1094.699951171875,1095.0,1079.050048828125,1086.5999755859375,1086.5999755859375,1387134,Tata Chemicals Limited
2023-12-29,1092.0,1123.0,1083.550048828125,1104.0999755859375,1104.0999755859375,2522155,Tata Chemicals Limited
2024-01-01,1113.0,1134.9000244140625,1106.25,1117.8499755859375,1117.8499755859375,1851611,Tata Chemicals Limited
2024-01-02,1117.9000244140625,1139.5,1101.0,1122.3499755859375,1122.3499755859375,1578917,Tata Chemicals Limited
2024-01-03,1122.300048828125,1129.550048828125,1097.0,1112.6500244140625,1112.6500244140625,1404894,Tata Chemicals Limited
2024-01-04,1117.050048828125,1137.949951171875,1113.0,1131.550048828125,1131.550048828125,867201,Tata Chemicals Limited
2024-01-05,1139.949951171875,1141.0,1094.25,1104.699951171875,1104.699951171875,1608206,Tata Chemicals Limited
2024-01-08,1109.0,1110.800048828125,1082.1500244140625,1099.050048828125,1099.050048828125,1206551,Tata Chemicals Limited
2024-01-09,1102.0,1118.0,1097.199951171875,1104.1500244140625,1104.1500244140625,920494,Tata Chemicals Limited
2024-01-10,1105.050048828125,1108.550048828125,1088.0,1097.3499755859375,1097.3499755859375,389257,Tata Chemicals Limited
2024-01-11,1096.0,1114.0,1096.0,1104.8499755859375,1104.8499755859375,572512,Tata Chemicals Limited
2024-01-12,1110.0,1124.8499755859375,1096.699951171875,1112.199951171875,1112.199951171875,1080170,Tata Chemicals Limited
2024-01-15,1118.9000244140625,1125.0,1107.1500244140625,1112.199951171875,1112.199951171875,575875,Tata Chemicals Limited
2024-01-16,1112.199951171875,1117.699951171875,1089.449951171875,1102.449951171875,1102.449951171875,603729,Tata Chemicals Limited
2024-01-17,1097.949951171875,1104.949951171875,1079.949951171875,1083.6500244140625,1083.6500244140625,612371,Tata Chemicals Limited
2024-01-18,1080.0,1092.5,1048.0,1066.25,1066.25,785453,Tata Chemicals Limited
2024-01-19,1074.949951171875,1096.8499755859375,1070.1500244140625,1075.25,1075.25,998025,Tata Chemicals Limited
2024-01-23,1060.050048828125,1068.0,1000.0499877929688,1003.9500122070312,1003.9500122070312,1148896,Tata Chemicals Limited
2024-01-24,1008.9500122070312,1023.0,998.5499877929688,1017.8499755859376,1017.8499755859376,808345,Tata Chemicals Limited
2024-01-25,1022.0,1026.0,1001.0999755859376,1005.6500244140624,1005.6500244140624,713684,Tata Chemicals Limited
2024-01-29,1010.1500244140624,1018.0,1006.4000244140624,1013.1500244140624,1013.1500244140624,626512,Tata Chemicals Limited
2024-01-30,1013.1500244140624,1027.9000244140625,1003.0,1005.75,1005.75,709805,Tata Chemicals Limited
2024-01-31,1010.0999755859376,1032.5999755859375,1007.0,1028.050048828125,1028.050048828125,941821,Tata Chemicals Limited
2024-02-01,1035.0,1035.949951171875,1012.0,1014.9000244140624,1014.9000244140624,722085,Tata Chemicals Limited
2024-02-02,1023.0,1023.9500122070312,994.5,997.2999877929688,997.2999877929688,2230529,Tata Chemicals Limited
2024-02-05,999.0,1002.9500122070312,976.0,979.25,979.25,2154399,Tata Chemicals Limited
2024-02-06,935.25,1002.4000244140624,935.25,991.9500122070312,991.9500122070312,5059499,Tata Chemicals Limited
2024-02-07,994.9000244140624,995.9500122070312,982.25,987.0499877929688,987.0499877929688,967740,Tata Chemicals Limited
2024-02-08,987.0499877929688,990.0,968.0,971.0499877929688,971.0499877929688,1013560,Tata Chemicals Limited
2024-02-09,971.0499877929688,980.0999755859376,950.0999755859376,957.0499877929688,957.0499877929688,1277795,Tata Chemicals Limited
2024-02-12,961.0,973.4000244140624,944.0499877929688,946.0499877929688,946.0499877929688,1054918,Tata Chemicals Limited
2024-02-13,953.8499755859376,961.7000122070312,937.1500244140624,958.2999877929688,958.2999877929688,917512,Tata Chemicals Limited
2024-02-14,958.0,970.0,947.75,966.2000122070312,966.2000122070312,464013,Tata Chemicals Limited
2024-02-15,968.0499877929688,978.9000244140624,961.9000244140624,965.5,965.5,654078,Tata Chemicals Limited
2024-02-16,977.0,980.9500122070312,970.2000122070312,972.1500244140624,972.1500244140624,655961,Tata Chemicals Limited
2024-02-19,978.4500122070312,984.5999755859376,972.0,977.4500122070312,977.4500122070312,515992,Tata Chemicals Limited
2024-02-20,983.9000244140624,991.9500122070312,974.0999755859376,983.3499755859376,983.3499755859376,877382,Tata Chemicals Limited
2024-02-21,987.0499877929688,997.0,974.0499877929688,977.5,977.5,771887,Tata Chemicals Limited
2024-02-22,978.5,983.6500244140624,969.0499877929688,980.5499877929688,980.5499877929688,415917,Tata Chemicals Limited
2024-02-23,985.0999755859376,987.75,975.0,976.5,976.5,396790,Tata Chemicals Limited
2024-02-26,981.75,984.4500122070312,966.0,967.7000122070312,967.7000122070312,447272,Tata Chemicals Limited
2024-02-27,972.0,975.0,958.75,961.7999877929688,961.7999877929688,427306,Tata Chemicals Limited
2024-02-28,961.0,965.5,940.5,944.0999755859376,944.0999755859376,733055,Tata Chemicals Limited
2024-02-29,945.0999755859376,947.0999755859376,933.0,939.2000122070312,939.2000122070312,867903,Tata Chemicals Limited
2024-03-01,946.0,971.2999877929688,945.0,968.0,968.0,871124,Tata Chemicals Limited
2024-03-04,981.9500122070312,1009.2000122070312,969.2999877929688,1003.0,1003.0,1736389,Tata Chemicals Limited
2024-03-05,1020.0499877929688,1085.0,1011.0,1061.300048828125,1061.300048828125,9469271,Tata Chemicals Limited
2024-03-06,1063.0,1202.8499755859375,1047.550048828125,1178.449951171875,1178.449951171875,18967589,Tata Chemicals Limited
2024-03-07,1187.050048828125,1349.0,1175.699951171875,1315.25,1315.25,47822207,Tata Chemicals Limited
2024-03-11,1220.0,1222.0,1170.0,1175.4000244140625,1175.4000244140625,14713647,Tata Chemicals Limited
2024-03-12,1165.0,1169.449951171875,1105.0999755859375,1143.6500244140625,1143.6500244140625,7447480,Tata Chemicals Limited
2024-03-13,1146.0,1169.0,1081.449951171875,1097.449951171875,1097.449951171875,3797424,Tata Chemicals Limited
2024-03-14,1091.949951171875,1149.8499755859375,1077.5,1135.25,1135.25,2785690,Tata Chemicals Limited
2024-03-15,1136.699951171875,1148.0,1112.5,1128.75,1128.75,1603137,Tata Chemicals Limited
2024-03-18,1126.0,1143.4000244140625,1103.050048828125,1136.550048828125,1136.550048828125,921313,Tata Chemicals Limited
2024-03-19,1134.699951171875,1136.800048828125,1113.550048828125,1120.9000244140625,1120.9000244140625,956762,Tata Chemicals Limited
2024-03-20,1126.0,1132.0,1020.5499877929688,1031.300048828125,1031.300048828125,9017251,Tata Chemicals Limited
2024-03-21,1048.8499755859375,1055.0,1030.5,1034.9000244140625,1034.9000244140625,1736489,Tata Chemicals Limited
2024-03-22,1024.050048828125,1064.8499755859375,1020.0,1046.4000244140625,1046.4000244140625,2872800,Tata Chemicals Limited
2024-03-26,1051.0,1096.0,1046.0999755859375,1087.050048828125,1087.050048828125,2028039,Tata Chemicals Limited
2024-03-27,1092.0999755859375,1142.800048828125,1070.199951171875,1110.300048828125,1110.300048828125,7031720,Tata Chemicals Limited
2024-03-28,1112.0,1124.3499755859375,1075.199951171875,1080.9000244140625,1080.9000244140625,2523895,Tata Chemicals Limited
2024-04-01,1096.4000244140625,1125.699951171875,1083.5,1087.199951171875,1087.199951171875,2104600,Tata Chemicals Limited
